,DATE,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,OPEN,HIGH,LOW,CLOSE,ADJ CLOSE,VOLUME,TIME-TO-EXPIRATION,IV
136,2024-04-08,2NDX,P,2024-12-20,10592.57,43.9604,23,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000015996712
137,2024-04-08,2NDX,P,2024-12-20,11000.01,52.2001,10,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000029411556
138,2024-04-08,2NDX,P,2024-12-20,11500.01,64.5124,15,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.00000001943889
139,2024-04-08,2NDX,P,2024-12-20,11600.01,67.1615,24,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000001306312
140,2024-04-08,2NDX,C,2024-12-20,11650.45,6904.836,69,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.00000000029785
141,2024-04-08,2NDX,P,2024-12-20,11650.45,68.4977,69,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000000298227
142,2024-04-08,2NDX,C,2024-12-20,11776.06,6787.226,23,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000004895918623
143,2024-04-08,2NDX,P,2024-12-20,11776.06,72.0397,23,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.00000489591828
144,2024-04-08,2NDX,C,2024-12-20,11778.75,6784.711,46,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000004678305467
145,2024-04-08,2NDX,P,2024-12-20,11778.75,72.1192,46,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000004678305343
146,2024-04-08,2NDX,C,2024-12-20,11875.46,6694.393,64,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000837361736
147,2024-04-08,2NDX,P,2024-12-20,11875.46,75.0793,64,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000837360885
148,2024-04-08,2NDX,C,2024-12-20,11942.59,6631.766,59,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000229056178
149,2024-04-08,2NDX,P,2024-12-20,11942.59,77.1994,59,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.00000022905586
150,2024-04-08,2NDX,C,2024-12-20,11975.2,6601.36,117,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000118239512
151,2024-04-08,2NDX,P,2024-12-20,11975.2,78.2461,117,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000118240258
152,2024-04-08,2NDX,C,2024-12-20,11988.27,6589.176,49,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.00000009017465
153,2024-04-08,2NDX,P,2024-12-20,11988.27,78.6689,49,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000090175428
154,2024-04-08,2NDX,C,2024-12-20,12000.01,6578.234,10,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000070487122
155,2024-04-08,2NDX,P,2024-12-20,12000.01,79.0503,68,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000070487484
156,2024-04-08,2NDX,C,2024-12-20,12050.0,6531.679,45,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000023926836
157,2024-04-08,2NDX,P,2024-12-20,12050.0,80.7105,45,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.00000002392688
158,2024-04-08,2NDX,C,2024-12-20,12071.78,6511.404,45,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000014702014
159,2024-04-08,2NDX,P,2024-12-20,12071.78,81.4428,45,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000014702064
160,2024-04-08,2NDX,C,2024-12-20,12094.78,6490.0,36,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000008695716
161,2024-04-08,2NDX,P,2024-12-20,12094.78,82.2222,36,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000008695052
162,2024-04-08,2NDX,C,2024-12-20,12150.0,6438.652,35,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000002351218
163,2024-04-08,2NDX,C,2024-12-20,12200.9,6391.356,44,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000000663055
164,2024-04-08,2NDX,P,2024-12-20,12200.9,85.9319,44,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000000662943
165,2024-04-08,2NDX,C,2024-12-20,12256.53,6339.688,46,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000000155095
166,2024-04-08,2NDX,P,2024-12-20,12256.53,87.9199,46,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000000155294
167,2024-04-08,2NDX,C,2024-12-20,12386.41,6219.273,26,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000000003377
